comment_id,video_id,text_original,text_final
UgwRR8ikrdDqYPKbaXx4AaABAg,KjXe214MfwQ,UU perampasan aset aja di sah'kan supaya koruptor miskin,uu_perampasan_aset sah koruptor miskin
Ugwh82V4LNrmWoasG2N4AaABAg,KjXe214MfwQ,REVOLUSI REVOLUSI REVOLUSI!!!!!!!! JANGAN BIARKAN KITA DITINDAS LAGI RENCANAKAN COUP DE ETAT!!,revolusi revolusi jangan biarkan ditindas rencanakan coup de
UgwDJ19gscbxJtCVTvF4AaABAg,KjXe214MfwQ,rapat mulu hasilnya 0,rapat mulu hasilnya
UgyX1voCuvnIwjc5pXt4AaABAg,KjXe214MfwQ,Rakyat bebal mmg perlu pemerintah tegas,rakyat bebal memang perlu pemerintah tegas
Ugz2lNo8tnYpWuRKNrV4AaABAg,KjXe214MfwQ,"Simpelnya gini bre. Lu debat ngasih kritik ke sesama sipil aja kadang masih ga menang cuma ujung2nya baku hantam. Apalagi ke TNI yang udah megang senjata, mungkin dah dibungkam duluan lu sebelum ngekritik.",simpelnya begini bre kamu debat ngasih kritik sesama sipil kadang tidak menang ujung ujung baku hantam tni megang senjata mungkin dibungkam duluan kamu ngekritik
Ugzhk7Z0w1o8D7_nlQx4AaABAg,KjXe214MfwQ,Biar aman kalau mereka korupsi karna 😂😂,biar aman kalau korupsi emo_laugh
Ugxw0ilnH4k_xkqA3hx4AaABAg,KjXe214MfwQ,waktu ne demo katanya lebih enak zaman suharto.... jaman jokowi yg paling buruk...😂😂😂 tau rasa bagai mana rasanya kebebasan pada era jokowi di salah artikan...  hina presiden sja bisa tiap hari... 😂😂 😂 selamat bagi yg kemarin2 rindu masa2 orba...,waktu ne demo katanya lebih enak zaman suharto jaman jokowi paling buruk emo_laugh tahu rasa bagai mana rasanya kebebasan era jokowi salah artikan hina presiden tiap hari emo_laugh selamat kemarin kemarin rindu masa masa orba
Ugz9Y-CPSI97e_kluKF4AaABAg,KjXe214MfwQ,"Dah tau dalang masih dipilih
98",tahu dalang dipilih 1998
UgxDxTsz-cA8W5s9Jz14AaABAg,KjXe214MfwQ,"Sekarang juga hening..
Saking heningnya gw pikir korupsi, kolusi, nepotisme jaman sekarang adalah salah satu tugas pokok pejabat",sekarang hening saking heningnya pikir korupsi kolusi nepotisme jaman sekarang salah satu tugas pokok pejabat
Ugzz6BcBk2iKEOcEy7p4AaABAg,KjXe214MfwQ,"Jika pemeritah trus Memaksakan ruu tni

Lepaskan Kalimantan Papuan Maluku Sumatra Sulawesi ntt dari Indonesia",pemeritah terus memaksakan ruu_tni lepaskan kalimantan papuan maluku sulawesi ntt indonesia
Ugwjt96Sw5Y5J3znQxN4AaABAg,KjXe214MfwQ,"Rencana militer selama ini:
1. Mengambil hati masyarakat sekalian memperbaiki citra ABRI
2. Kalau dah dapet, pegang jabatan sipil
3. Menekan pemerintah",rencana militer selama mengambil hati masyarakat sekalian memperbaiki citra abri kalau pegang jabatan sipil menekan pemerintah
Ugxi7bhvPXO0kTAFGvx4AaABAg,KjXe214MfwQ,emang klo isinya binatang semua gini jdnya.. bobrok lama2 ini negara.. negara yg pgn memiskinkan negaranya sendiri ya konoha 😂😂😂,memang kalau isinya binatang semua begini jdnya buruk lama lama negara negara memiskinkan negaranya sendiri indonesia emo_laugh
Ugxg4KkhCVozEshYZpt4AaABAg,KjXe214MfwQ,"Dr dulu tak ada yg ngutik2 eh....giliran gerindra yg notabene pemimpin koalisi terbesar di DPR,yg ketum nya jd orng no 1,dan mantan tentara kok malah di utik2 itu barang,
Ruu yg mendesak kek perampasan aset koruptor malah di lupakan
Jd....simpulin sndiri dah",dulu tak ngutik ngutik giliran gerindra notabene pemimpin koalisi terbesar dpr ketum jadi orang no mantan tentara kok malah utik utik barang ruu mendesak perampasan aset koruptor malah lupakan jadi simpulin sendiri
Ugwyd5_aKqCULlbXqnB4AaABAg,KjXe214MfwQ,Berharap gedung MPR DPR menjadi lautan masa mahasiswa dan buruh setelah lebaran.👍,berharap gedung mpr dpr menjadi lautan masa mahasiswa buruh lebaran emo_pos
UgyzUeB8A1AgkJPgjQh4AaABAg,KjXe214MfwQ,Sepertinya di 2026 atau 2027 kejadian kerusuhan 1998 berpotensi terulang kembali jika RUU TNI disahkan,sepertinya kejadian kerusuhan 1998 berpotensi terulang ruu_tni disahkan
Ugys1pa1dxwf3uTNYSB4AaABAg,KjXe214MfwQ,Semenjak sering muncul fyp bang Vincent semakin gerah gw tinggal di Indonesia,semenjak sering muncul fyp vincent semakin gerah tinggal indonesia
UgxCr46lYneJCWS-aEZ4AaABAg,KjXe214MfwQ,Welcome era Kim Jong Un,welcome era kim jong un
Ugy7MvvLCkRa0xAZw9d4AaABAg,KjXe214MfwQ,Wowo gmn ini ko makin amburadul aja ini wakanda,wowo bagaimana ko semakin amburadul indonesia
UgyqvSK_BeYjv9hG8L54AaABAg,KjXe214MfwQ,MENGERIKAN! akan mirip Myanmar!,mengerikan mirip myanmar
UgyvSun2TWvFr6fz6IB4AaABAg,KjXe214MfwQ,"DpR itu takut .... Biar lebih kuat korupsi nya 
Minyak udah ketauan tinggal masing2 bank BUMN jatah nya takut di sikat juga Ama ua wowo",dpr takut biar lebih kuat korupsi minyak ketahuan tinggal masing masing bank bumn jatah takut sikat sama ua wowo
UgyOgdBdpkD-3IN8Lxd4AaABAg,KjXe214MfwQ,"Maraknya premanisme banyak yg minta bangkitkan petrus. Petrus kan jaman orde baru, sekarang RUU TNI di tolak. Maunya apa? 😂",maraknya premanisme banyak minta bangkitkan petrus petrus jaman orde baru sekarang ruu_tni tolak maunya apa emo_laugh
UgzYf_37Y0ez_yM16v14AaABAg,KjXe214MfwQ,Bang bahas yg viral di bromo,bahas viral bromo
UgzQemIJu9tp1MtvI6x4AaABAg,KjXe214MfwQ,"Lah kemaren kan banyak yg bilang rindu jaman presiden soeharto, nah itu mau direalisasikan oleh pak prabowo... koq ribut? 😊😊",kemaren banyak bilang rindu jaman presiden soeharto nah mau direalisasikan prabowo kok ributi emo_other
UgwCfyB0cnpYNWcTiRp4AaABAg,KjXe214MfwQ,"Tolong jngan hapus video ini mas, biar rakyat melek. ANDAI ada pengecaman dari pihak yang dikritik, viral kan si pengecam nya  jngan sampai takut!",jangan hapus video biar rakyat melek andai pengecaman pihak dikritik viral pengecam jangan takut
UgxjUUgTtkMCio5o5Rd4AaABAg,KjXe214MfwQ,Klo di sahkan sblm lebaran ga akan banyak demo karena mahasiswa dan masyarakat lebih fokus ke lebaran. Makanya pingin buru buru di sahkan,kalau sahkan lebaran tidak banyak demo mahasiswa masyarakat lebih fokus lebaran makanya pingin buru buru sahkan
Ugz8xFEL-ZoG4hIQh6V4AaABAg,KjXe214MfwQ,"ternyata yang ijo sama aja nggak lebih baik dari si coklat. dpr juga dari dulu sampe sekarang tetep nggak ada perubahan, masih diisi orang2 nggak waras",ternyata ijo sama tidak lebih baik coklat dpr dulu sekarang tetep tidak perubahan diisi orang orang tidak waras
UgyWQpmDCuK4uoxbGx54AaABAg,KjXe214MfwQ,Skrg korupsi terang tegangan banyak yg berani. Mungkin klu di sahkan mereka cemas cemas 😅..bodoh amat lh mau apa aja. Skrg aja rakyat tetap sulit apa apa,sekarang korupsi terang tegangan banyak berani mungkin kalau sahkan cemas cemas emo_other bodoh amat lh mau apa sekarang rakyat tetap sulit apa apa
UgzJUCp0z6XRmdsuVUl4AaABAg,KjXe214MfwQ,"Ya wajar lah ya, secara presiden kita lahir dari militer. Dimana kalian tau sendiri, klo solidaritas di militer itu tinggi. Makanya si Wowo lebih pilih kesejahteran TNI ditingkatkan daripada kesejahteraan guru.

Lama-lama juga TNI polri dibolehkan untuk ikut nyoblos dalam pemilu.

Sistem pemerintahan yg ngakune demokrasi itu cuma berlaku untuk kepentingan pejabat pemerintah doang. 

Tapi ketika udah menyangkut kepentingan rakyat sendiri jadi komunis",wajar presiden lahir militer kalian tahu sendiri kalau solidaritas militer tinggi makanya wowo lebih pilih kesejahteran tni ditingkatkan kesejahteraan guru lama lama tni polri dibolehkan ikut nyoblos pemilu sistem pemerintahan ngakune demokrasi berlaku kepentingan pejabat pemerintah menyangkut kepentingan rakyat sendiri jadi komunis
UgyK08E4SDEStLEBDjh4AaABAg,KjXe214MfwQ,"Negara korupsi semua pemimpin korupsi gak bakal bisa berubah biarin aja masih ada akhirat , kayaknya korupsi ngakar dan susah di ilangin di indonesia",negara korupsi semua pemimpin korupsi tidak bakal berubah biarin akhirat kayaknya korupsi ngakar susah ilangin indonesia
Ugxdrp4w_niUB3xDA0h4AaABAg,KjXe214MfwQ,Kabur aja dulu😂😂😂 dari konoha,kabur dulu emo_laugh indonesia
Ugz-dQFg75mnQrPjiGZ4AaABAg,KjXe214MfwQ,"Orde baru: beras, minyak murah, petani sejahtera, swasembada pangan, aman preman di petrusin, arah pembangunan jangka panjang, rakyat dididik cinta tanah air. Korupsi hanya suharto dan kroninya saja.
Reformasi: beras mahal, minyak mahal, petani makin miskin, pangan impor, preman dimana mana, rakyat dicekokin propaganda buzzer, arah pembangunan tidak jelas, korupsi terjadi dari pusat sampai kepala desa dan kroco2nya.",orde baru beras minyak murah petani sejahtera swasembada pangan aman preman petrusin arah pembangunan jangka panjang rakyat dididik cinta tanah air korupsi suharto kroninya reformasi beras mahal minyak mahal petani semakin miskin pangan impor preman mana rakyat dicekokin propaganda buzzer arah pembangunan tidak jelas korupsi terjadi pusat kepala desa kroco kroco
UgzfGX1rAZ7vrOQBoxt4AaABAg,KjXe214MfwQ,Bang bahas ladang ganja dibromo,bahas ladang ganja dibromo
Ugz9yd_6oGpUE565blF4AaABAg,KjXe214MfwQ,Ganti jgn jd negara demokrasi jadi kerajaan aja udah klo anti kritik,ganti jangan jadi negara demokrasi jadi kerajaan kalau anti kritik
UgxLbtZ65ubz9VXBU-14AaABAg,KjXe214MfwQ,"Udah pada nonton film naru buatan anak bangsa blm? Judul nya ANAK TITIPAN 1EBLIZ. Seperti kisah nyata, ada 13bliz yg nitipin anak nya ke suatu Negeri/ kerajaan biar dia bisa mengusai Neherti/kerajaan tersebut.",nonton film naru buatan anak bangsa blmi judul anak titipan iebliz kisah nyata iebliz nitipin anak suatu negeri kerajaan biar mengusai neherti kerajaan tersebut
UgzLSkFGrhZROpRqS3F4AaABAg,KjXe214MfwQ,Pengalihan uu tentang pajak kendaraan niih,pengalihan uu pajak kendaraan
Ugw-JRHWAgOSSjwaD7x4AaABAg,KjXe214MfwQ,Lama2 #IndonesiaBubar,lama lama indonesia bubar
UgwjfhFx5RDdPiVBQl14AaABAg,KjXe214MfwQ,"Ya saya amit² kalo demo lagi ya serem ya taun 98 , terus negeri kita bahas korupsi hilang sih saya tdiak mau karena masyarakat punya hak untuk protes, serem kalo orde baru kaya masa nya soeharto kan , gak tau tu 32 tahun ada korupsi seharus nya banyak , orang hilang karena bahas korupsi atau protes ya gak terima saya , kalau Revisi UU TNI beneran di sahkan negri ini nanti korupsinya gak ketauhan dunia hanya taunya di pemerintahan , kalau emang sampai demo ya amit² kalau sampai presiden undurin diri kayak 98 .",amit amit kalau demo serem tahun 1998 terus negeri bahas korupsi hilang tdiak mau masyarakat punya hak protes serem kalau orde baru masa soeharto tidak tahu tahun korupsi seharus banyak orang hilang bahas korupsi protes tidak terima kalau revisi uu_tni benar sahkan negeri korupsinya tidak ketauhan dunia taunya pemerintahan kalau memang demo amit amit kalau presiden undurin diri 1998
UgzHPNpvUR7UIBC2yB54AaABAg,KjXe214MfwQ,"Bang bahas posisi paling aman saat terjatuh dari ketinggian bang, lumayan ilmu baru saat darurat. Udh bosen saya liat politik😂",bahas posisi paling aman terjatuh ketinggian lumayan ilmu baru darurat bosen lihat politik emo_laugh
Ugwt1hZZnkygYm-GSol4AaABAg,KjXe214MfwQ,"Aja ada ide DePeeR untuk menyelematkan diri.
Biar tenhindar dari pemberantasan koruptor diera pak Prabowo, bisa2nya dia bikin ide kayak gini.",ide depeer menyelematkan diri biar tenhindar pemberantasan koruptor diera prabowo bikin ide begini
UgzoTEfrL4YfTRk6A5p4AaABAg,KjXe214MfwQ,"Terakhir Polisi yg suka nembak"" aja di tembak sama TNI  gegara membubarkan sabung ayam, mana sebelumnya juga penembakan owner rental juga oknum TNI jadi gimana tuh",terakhir polisi suka nembak tembak sama tni gegara membubarkan sabung ayam mana sebelumnya penembakan owner rental oknum tni jadi bagaimana
Ugx8kbGBPBt_8OilqMt4AaABAg,KjXe214MfwQ,😂enak yaa yg pilih Wowo sama wiwi😂😂😅macan sirkus😅,emo_laugh enak pilih wowo sama wiwi emo_laugh emo_other macan sirkus emo_other
UgwixtwAETaKsxcJlwZ4AaABAg,KjXe214MfwQ,"rakyat yg belum ngerasain langsung pahitnya kebijakan, cenderung gak peduli.

akibat minim literasi dan kurangnya empati",rakyat belum merasakan langsung pahitnya kebijakan cenderung tidak peduli akibat minim literasi kurangnya empati
Ugw2mwGv919U7syMHGp4AaABAg,KjXe214MfwQ,JIKA RUU TNI DISAHKAN = PEOPLE POWER,ruu_tni disahkan power
UgwPljievGP6ZaTNUXx4AaABAg,KjXe214MfwQ,"Makanya warkop dki bikin hashtag ""tertawalah sebelum tertawa itu dilarang"", dan warkop dki lahir dan ""hidup"" di era OrBa. Dari situ aja jelas terdeskripsi bagaimana kondisi kehidupan bermasyarakat di era OrBa.. Wakanda forever-lah pokoknya!",makanya warkop dki bikin hashtag tertawalah tertawa dilarang warkop dki lahir hidup era orba situ jelas terdeskripsi bagaimana kondisi kehidupan bermasyarakat era orba indonesia forever pokoknya
UgwJDMLEvhlHVOp4zN94AaABAg,KjXe214MfwQ,Otoriter korup berkedok demokrasi 😂,otoriter korup berkedok demokrasi emo_laugh
Ugy2oL07tioqvcD32kR4AaABAg,KjXe214MfwQ,"Ini lah yg dibilang Petrus saking tololnya Gen Z skrg blg Petrus itu hilangin begal mereka gak tau klo Petrus itu ngilangin nyawa org politisi yg berbicara korupsi ,dosen yg mengkritik, rakyat yg bersuara ttg koruosi pemerintah, dan smua yg menentang kebijakan pemerintah yg mengambil harta rakyat lewat pajak semena mena ,didik bg ininrakyat indonesia di zaman tolol biar ngerti jgn asal ngomong, salah satunya pembunuhan atau penembakan anggota DPR di PKU karna persaingan proyek dgn orang dalam Suharto dlu, dan dilakukan oleh oknum militer/ TNI/ polri disebabkan indikasi mustahil oleh senjata yg digunakan itu senjata terupdate TNI/ polri",dibilang petrus saking tololnya gen sekarang bilang petrus hilangin begal tidak tahu kalau petrus menghilangkan nyawa orang politisi berbicara korupsi dosen mengkritik rakyat bersuara koruosi pemerintah semua menentang kebijakan pemerintah mengambil harta rakyat lewat pajak semena mena didik ininrakyat indonesia zaman tolol biar ngerti jangan asal bicara salah satunya pembunuhan penembakan anggota dpr pku persaingan proyek orang suharto dulu dilakukan oknum militer tni polri disebabkan indikasi mustahil senjata digunakan senjata terupdate tni polri
Ugz7MV8kdPVDJCLBYdN4AaABAg,KjXe214MfwQ,Mungkin kondisi Thailand setelah kudeta 2014 bisa jadi contoh yang lebih modern,mungkin kondisi thailand kudeta jadi contoh lebih modern
UgzwRYOGO_PWEEdjFrF4AaABAg,KjXe214MfwQ,"Tanda-tanda Wowo gak bakalan selesai 5 tahun..
Ini sudah gua prediksi sebelum pilpres bahwa jika Wowo jadi presiden kepemimpinan nya tidak akan bertahan lama.",tanda tanda wowo tidak bakalan selesai tahun prediksi pilpres wowo jadi presiden kepemimpinan tidak bertahan lama
Ugz7rfXdkrY6l_uavLR4AaABAg,KjXe214MfwQ,Sangat meresahkan pemerintah ini🫠,sangat meresahkan pemerintah emo_other
UgyQaT3lFbKzRklfU3N4AaABAg,KjXe214MfwQ,Sesuai prediksi kalau prabowo akan membawa kita ke masa lalu ketika mertuanya berkuasa,sesuai prediksi kalau prabowo membawa masa lalu mertuanya berkuasa
UgwnvoM-B1yioMP4Iwh4AaABAg,KjXe214MfwQ,UU TNI keknya peninggalan DPR terdahulu dah keren banget mereka bisa cuci tangan 😂😂😂,uu_tni keknya peninggalan dpr terdahulu keren banget cuci tangan emo_laugh
UgyfJx0HJR76K5p5fqd4AaABAg,KjXe214MfwQ,DPR WAKILIN RAKYAT GAK SIH?,dpr wakilin rakyat tidak
UgwcstXtvtFJRk8vgd14AaABAg,KjXe214MfwQ,"Harusnya mending bubarin DPR nya.. suka banget bikin uu yg bikin di ricuh di rakyat.

Untuk yg merasa mahasiswa bisa ngak demo tuh jangan Mulu tentang ham, lain kali nuntut pembubaran DPR dong.. padahal mereka tuh yg paling suka ribut dan ganggu ham yg kalian puja"" tuh .",harusnya mending bubarin dpr suka banget bikin uu bikin ricuh rakyat merasa mahasiswa tidak demo jangan mulu ham kali nuntut pembubaran dpr padahal paling suka ribut ganggu ham kalian puja
UgzvyR3kn4gZ_Bmib0d4AaABAg,KjXe214MfwQ,"Ya kita rakyat kita amatin aja dulu ,kalau orba kembali lagi dan demokrasi tidak di jalankan lagi , saya yakin akan di gulingkan lagi oleh rakyat",rakyat amatin dulu kalau orba demokrasi tidak jalankan yakin gulingkan rakyat
UgynjD7rgKABQrcSNuF4AaABAg,KjXe214MfwQ,Intinya Siapapun yang menjabat pasti korupsi,intinya siapapun menjabat korupsi
UgxBdtJZPQVDt4yal5h4AaABAg,KjXe214MfwQ,"Aku sebelum nyoblos udh feeling kayak gini,gatau kenapa 58% lainnya ga ngerasain demikian😅",aku nyoblos begini gatau lainnya tidak merasakan emo_other
Ugy-H48ueaVtmGSgxTR4AaABAg,KjXe214MfwQ,"Singapore juga begitu.. gak ada demokrasi di singapore.. alhasil negaranya maju asal pemerintahnya bener.  

Ucapan panji bener tp gak sepenuhnya benar.. orba itu hening dan tetap ada korupsi.. yes, itu bener. Tp zaman orba, yg korupsi grup2nya harto doang.  Kalau era skrng, dr jajaran terbawah dan sampe atas pd korupsi berjamaah. Yg ada makin parah

Indonesia sbnrnya gak cocok jd negara multi partai dan demokrasi. Lee kwan yew sendiri bilang, negara berkembang tdk cocok dengan sistem demokrasi",singapore tidak demokrasi singapore alhasil negaranya maju asal pemerintahnya benar ucapan panji benar tidak sepenuhnya benar orba hening tetap korupsi yes benar zaman orba korupsi grup grup harto kalau era sekarang jajaran terbawah atas korupsi berjamaah semakin parah indonesia sbnrnya tidak cocok jadi negara multi partai demokrasi lee kwan yew sendiri bilang negara berkembang tidak cocok sistem demokrasi
UgwvPYZT_wa7rqhP7wB4AaABAg,KjXe214MfwQ,Hadeuh tugas rakyat makin berat demo lagi demo lagi,hadeuh tugas rakyat semakin berat demo demo
Ugy8OVykxFZxBKA_eil4AaABAg,KjXe214MfwQ,Kayaknya pekerjaan bang gerald tambah banyak karena Indonesia ngadi2 aja kek gini,kayaknya pekerjaan gerald tambah banyak indonesia ngadi ngadi begini
UgwaXA2hxD3GWultSNt4AaABAg,KjXe214MfwQ,Mau ikut pemerintah presiden kim jong un tapi korupsi tidak diberantas 🤣,mau ikut pemerintah presiden kim jong un korupsi tidak diberantas emo_laugh
UgwAEVtWuyaJfY5T5nJ4AaABAg,KjXe214MfwQ,"Betul banget, orde baru lagi.
Sebenernya orde baru ga pernah hilang, karna yg diganti cman presiden dan UUnya aja.

Beda dengan sukarno yg orang deket bahkan petani yg pernah dapet sumbangan dihilangkan.

Di orde baru ga ad orang dari sukarno, tapi di reformasi semua orang suharto masih hidup.",banget orde baru sebenernya orde baru tidak pernah hilang diganti cman presiden uunya beda sukarno orang deket bahkan petani pernah sumbangan dihilangkan orde baru tidak orang sukarno reformasi semua orang suharto hidup
UgyUpUwGeTF98K4it5x4AaABAg,KjXe214MfwQ,ruu pks aja di sahkannya lama bener…,ruu pks sahkannya lama benar
UgwIk0ubz4sF-0PZ9kR4AaABAg,KjXe214MfwQ,"apa brarti nanti ada petrus, cumaa mereka bukan berpihak ke rakyat tp mereka yg bercuan?🤔",apa berarti petrus bukan berpihak rakyat emo_think
Ugx_7Z9LH9UMwEvlm2Z4AaABAg,KjXe214MfwQ,"DPR : musuh bersama rakyat indonesia 

ironisnya mereka dibentuk untuk mewakili rakyat (rencananya), faktanya mereka bahkan sama sekali tdk mendengar suara rakyat 

para penjilat pantat ketum",dpr musuh bersama rakyat indonesia ironisnya dibentuk mewakili rakyat rencananya faktanya bahkan sama sekali tidak mendengar suara rakyat penjilat pantat ketum
Ugz8gUIBxVoHvw_5F8B4AaABAg,KjXe214MfwQ,"DPR lupa kalo jabatan mereka cuma 5 tahun, kalo RUU TNI disahkan belum tentu mereka bisa mencalonkan di periode kedua karena jabatannya akan diisi orang militer. Yang berarti sebenernya itu akan jadi boomerang bagi mereka, naahh kalo masyarakatnya? Tentu kita menolak keras apapun yang merugikan bagi kita, dilihat-lihat juga kebijakan yang sedang atau akan dilakukan pemerintah yang menjabat belom ada 1 tahun ini terlalu banyak kontroversinya. Banyak merugikan rakyatnya. Apa yang bisa diharapkan dari orang yang secara terang-terangan bilang mendukung korupsi kalo nilainya kecil gapapa(?), sedangkan takaran kecil itu berbeda2 tiap orang. Dan yang aku liat dia hanya mencoba untuk melindungi rekan yang sudah membantunya untuk jadi si No. 1, emang dunia udah gila 🫨",dpr lupa kalau jabatan tahun kalau ruu_tni disahkan belum mencalonkan periode kedua jabatannya diisi orang militer berarti sebenernya jadi boomerang naahh kalau masyarakatnyai menolak keras apapun merugikan dilihat lihat kebijakan sedang dilakukan pemerintah menjabat belom tahun terlalu banyak kontroversinya banyak merugikan rakyatnya apa diharapkan orang terang terangan bilang mendukung korupsi kalau nilainya kecil gapapa takaran kecil berbeda berbeda tiap orang aku lihat mencoba melindungi rekan membantunya jadi no memang dunia gila emo_other
UgwK1KRrQAmx2ZHt6Px4AaABAg,KjXe214MfwQ,Emng harus Berontak sih. Kita sbngai masyarakat juga tertindass dimna².,memang berontak sbngai masyarakat tertindass dimna dimna
Ugzg3vcNWS0pq0WHOft4AaABAg,KjXe214MfwQ,Gini aja banyak yang korup apalagi kalo uu ini resmi hancur negara ini,begini banyak korup kalau uu resmi hancur negara
Ugz63AUELEIMT1S0neZ4AaABAg,KjXe214MfwQ,"Sekarang lebih parah drpd orde baru , korupsinya sampai ubun2",sekarang lebih parah orde baru korupsinya ubun ubun
UgywD5WZQeuW-OGaa5N4AaABAg,KjXe214MfwQ,Indonesia butuh night raid kyk di akame ga kill kyknya 🗿,indonesia butuh night raid akame tidak kill kyknya emo_other
UgwOVVf1OeoHgDDBKuR4AaABAg,KjXe214MfwQ,Asal ngomong aja lu,asal bicara kamu
UgxRok_1CgUG0wlYRLN4AaABAg,KjXe214MfwQ,"Seandainya gol apa gunanya buat negara,kalo berguna buat menumpas para koruptor oke ....tapi saya yakin kalo itu tujuannya dpr juga pasti ga setuju",seandainya gol apa gunanya buat negara kalau berguna buat menumpas koruptor baik yakin kalau tujuannya dpr tidak setuju
UgxhEti-OYMZuWEUC4N4AaABAg,KjXe214MfwQ,"RUU perampasan aset mana?
RUU TNI ini menguntungkan pejabat untuk melakukan banyak korupsi tanpa ketahuan publik, tidak membantu sama sekali.",ruu_perampasan_aset mana ruu_tni menguntungkan pejabat melakukan banyak korupsi tanpa ketahuan publik tidak membantu sama sekali
UgwNlJ52wuYkLKeQMTJ4AaABAg,KjXe214MfwQ,"Hapus saja itu dpr ...

    

 Wajar dulu gisdir ingin menghapus dpr ..

 Karena DPR lah biang kerok ...

Sampah Indonesia",hapus dpr wajar dulu gisdir menghapus dpr dpr biang kerok sampah indonesia
UgwX6emitQpVoqlg8B94AaABAg,KjXe214MfwQ,Diobok2 siplongo dan dilindungi siomon 👏👏👏 semoga kalian kekal!!,diobok diobok siplongo dilindungi siomon emo_other semoga kalian kekal
Ugx85sZhZpSO91z4TjN4AaABAg,KjXe214MfwQ,Sibotak cahyadi tu tolong disadarkan,sibotak cahyadi disadarkan
UgyT3ywg5MiRfY9KwLJ4AaABAg,KjXe214MfwQ,"TNI iri sama polisi karna polisi bisa masuk ke Instansi lain, polisi Jenderalnya pada nyebrang ke Instansi lain, di polisi kan banyak Jendral ga kepake/Non Job",tni iri sama polisi polisi masuk instansi polisi jenderalnya nyebrang instansi polisi banyak jendral tidak kepake non job
UgxPHGY3iZ0Jqt6ftZh4AaABAg,KjXe214MfwQ,Jarno wae ben rubuh negara ni,jarno wae ben rubuh negara
Ugxml1eqmZXIh-kzKQR4AaABAg,KjXe214MfwQ,Ayolah tuntut di akhirat😁,ayolah tuntut akhirat emo_other
Ugx8nCMF-88DzTZPOJl4AaABAg,KjXe214MfwQ,"Gara gara makin banyak ketauan korupsi, dpr jadi kelaperan pengen ganti biar gak kepantau",gara gara semakin banyak ketahuan korupsi dpr jadi kelaperan ganti biar tidak kepantau
UgydxtkH80K2vY4cdrB4AaABAg,KjXe214MfwQ,Dpr namanya Dtpr aktualnya. T=tidak,dpr namanya dtpr aktualnya tidak
Ugx3rjtkDLx7tGcdvXh4AaABAg,KjXe214MfwQ,Buzzer mulai beraksi. 😂😂😂😂,buzzer mulai beraksi emo_laugh
UgxhW_RE8Y1JdJW3dOR4AaABAg,KjXe214MfwQ,Lahhh.....bagi bagi lah....semua bisa korupsi.......masa tni kaga kebagian...........,lahh semua korupsi masa tni kaga kebagian
UgyqDcViTihlTPYARv14AaABAg,KjXe214MfwQ,Lebih baik pake TNI ketimbang banyak Ormas atau preman yg dibiarkan makin merajalela...,lebih baik pakai tni ketimbang banyak ormas preman dibiarkan semakin merajalela
Ugz3zExI9kwvATEuvit4AaABAg,KjXe214MfwQ,jogetin aja ok gas ok gas no 2 kita gas   ngeri g ketika ruu tni di sah kan,jogetin baik gas baik gas no gas ngeri ruu_tni sah
UgyI7lGGUENU_HRAWmZ4AaABAg,KjXe214MfwQ,"Hilangkan DPR, Dan Polisi kami sudah tidak percaya,   

Welcome 2030, indonesia bukan. Indonesia lagi",hilangkan dpr polisi tidak percaya welcome 2030 indonesia bukan indonesia
UgzQzjXbH2RamOTi6bB4AaABAg,KjXe214MfwQ,Satu satunya manusia berseragam yang gw percaya : DAMKAR.,satu satunya manusia berseragam percaya damkar
UgzpgkT6TC6xFIbNe3R4AaABAg,KjXe214MfwQ,"Politikus penjahat sebenernya,lebih jahat dari bandar narkoba",politikus penjahat sebenernya lebih jahat bandar narkoba
UgwFd05Qs2efQepKkEx4AaABAg,KjXe214MfwQ,"Bener kata bung karno.
""Aku lebih mudah melawan penjajah di banding kalian melawan bangsa sendiri""",benar kata karno aku lebih mudah melawan penjajah banding kalian melawan bangsa sendiri
UgwOyFR9KAy-rcGb5e14AaABAg,KjXe214MfwQ,Dari pada rapat UU TNI mending di gas aja UU perampasan aset,rapat uu_tni mending gas uu_perampasan_aset
Ugw-Fru_3ys_VvDihBx4AaABAg,KjXe214MfwQ,"Nah hayo.... Ok gas oke gas, saatnya pura2 bahagia 😂😂",nah hayo baik gas baik gas saatnya pura pura bahagia emo_laugh
UgxZf_1nxBIwxYvpjy94AaABAg,KjXe214MfwQ,Pejabat baperan bjir🗿,pejabat baperan bjir emo_other
UgzZaAOIME6SpgtBmNt4AaABAg,KjXe214MfwQ,Puan maharani ketar ketir ini kalo di sahin😅,puan maharani ketar ketir kalau sahin emo_other
Ugz-Hn9_4pv09OkM26p4AaABAg,KjXe214MfwQ,"Skg aja, polisi yg unyu2 klo udah mengintimidasi org, itu org2 udah ketakukan, contohnya band sukatani. Lah ga kebayang klo tni dipake alat utk mengintimidasi ky gmn 🙈",sekarang polisi unyu unyu kalau mengintimidasi orang orang ketakukan contohnya band sukatani tidak kebayang kalau tni dipakai alat mengintimidasi bagaimana emo_other
Ugz2fiAa6anFsaIyk614AaABAg,KjXe214MfwQ,"Prihatin lama kelamaan mau di bawa kemana arah negeri ini makin hari makin parah ,garuda sedang tidak baik baik saja",prihatin lama kelamaan mau bawa arah negeri semakin hari semakin parah garuda sedang tidak baik baik
